nodeId,labels,name,preferredTerm,fsn,conceptType,synonyms,category,difficulty,cuisineType,prepTime,cookTime,servings,tags,filePath,amount,unit,isMain,description,stepNumber,methods,tools,timeEstimate
201005083,Ingredient,食用油,食用油,,Ingredient,,其他,,,,,,,,18,ml,False,,,,,
201005084,CookingStep,步骤1,步骤1,,CookingStep,,,,,,,,,,,,,鸡蛋搅拌形成蛋液放置备用,1.0,搅拌,"碗,筷子",1分钟
201005085,CookingStep,步骤2,步骤2,,CookingStep,,,,,,,,,,,,,配置酱料：20 g 生抽+10 g 蚝油+5 g 老抽+10 g 白糖+10 g 玉米淀粉+200 ml 清水，搅拌均匀,2.0,搅拌,"碗,筷子",1分钟
201005086,CookingStep,步骤3,步骤3,,CookingStep,,,,,,,,,,,,,老豆腐切片，每块豆腐切5片，厚度约1.2 cm,3.0,切,"刀,案板",2分钟
201005087,CookingStep,步骤4,步骤4,,CookingStep,,,,,,,,,,,,,玉米淀粉倒入盘中，将老豆腐片先粘上淀粉，再粘上蛋液，放置一旁备用,4.0,裹粉,"盘,筷子",3分钟
201005088,CookingStep,步骤5,步骤5,,CookingStep,,,,,,,,,,,,,热锅，倒入18 ml食用油，等待10秒让油温升高,5.0,热锅,平底锅,10秒
201005089,CookingStep,步骤6,步骤6,,CookingStep,,,,,,,,,,,,,将裹好蛋液的老豆腐片均匀放入锅中，小火煎至一面金黄后翻面,6.0,煎,"平底锅,锅铲",3-4分钟
201005090,CookingStep,步骤7,步骤7,,CookingStep,,,,,,,,,,,,,待两面均煎至金黄后，倒入调好的酱料，让每块豆腐都裹满酱汁，大火煮3分钟至酱汁浓稠,7.0,"煮,收汁","平底锅,锅铲",3分钟
201005091,CookingStep,步骤8,步骤8,,CookingStep,,,,,,,,,,,,,关火，出锅装盘,8.0,关火,锅铲,10秒
201005092,Recipe,茄子炖土豆,茄子炖土豆,,Recipe,"[{'term': '茄子炖洋芋', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '茄子炖马铃薯', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '茄子stewed土豆', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '茄子煲土豆', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '紫茄子炖土豆', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': 'eggplant炖土豆', 'language': 'en', 'language_code': 'en-US'}, {'term': '青茄子炖土豆', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '茄子炖potato', 'language': 'zh', 'language_code': 'zh-CN'}]",素菜,3.0,东北菜,约10分钟（洗菜、切菜、拍蒜）,约15-20分钟（含翻炒、炖煮）,2-3人,"注意锅底干锅时补5毫升水,辣椒需用青辣椒而非辣椒面,蒜最后放提香",dishes\vegetable_dish\茄子炖土豆.md,,,,,,,,
201005093,Ingredient,茄子,茄子,,Ingredient,,蔬菜,,,,,,,,150,克,True,,,,,
201005094,Ingredient,土豆,土豆,,Ingredient,"[{'term': '马铃薯', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '洋芋', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '地蛋', 'language': 'zh', 'language_code': 'zh-CN'}]",蔬菜,,,,,,,,150,克,True,,,,,
201005095,Ingredient,肉,肉,,Ingredient,,蛋白质,,,,,,,,180,克,True,,,,,
201005096,Ingredient,青辣椒,青辣椒,,Ingredient,,蔬菜,,,,,,,,50,克,False,,,,,
201005097,Ingredient,酱油,酱油,,Ingredient,,调料,,,,,,,,15,毫升,False,,,,,
201005098,Ingredient,盐,盐,,Ingredient,,调料,,,,,,,,5,克,False,,,,,
201005099,Ingredient,蒜,蒜,,Ingredient,,调料,,,,,,,,3,瓣,False,,,,,
201005100,Ingredient,食用油,食用油,,Ingredient,,调料,,,,,,,,13,毫升,False,,,,,
201005101,Ingredient,水,水,,Ingredient,,其他,,,,,,,,适量,毫升,False,,,,,
201005102,CookingStep,步骤1,步骤1,,CookingStep,,,,,,,,,,,,,将茄子、土豆、辣椒洗净，蒜扒皮并拍碎。,1.0,"洗,扒皮,拍碎","刀,案板",2-3分钟
201005103,CookingStep,步骤2,步骤2,,CookingStep,,,,,,,,,,,,,将茄子、土豆切成约6立方厘米的块，辣椒切成5克的小块，肉切成3厘米的丝。,2.0,切,"刀,案板",5-7分钟
201005104,CookingStep,步骤3,步骤3,,CookingStep,,,,,,,,,,,,,开火，热锅，加入份数*13毫升的油。,3.0,"热锅,倒油","炒锅,量勺",30秒
201005105,CookingStep,步骤4,步骤4,,CookingStep,,,,,,,,,,,,,当能看到锅里的油冒出一丝烟时，放入辣椒。,4.0,煸炒,锅铲,10-15秒
201005106,CookingStep,步骤5,步骤5,,CookingStep,,,,,,,,,,,,,煸出辣椒香气后，立刻放入肉，用铲子翻炒30秒。,5.0,炒,锅铲,30秒
201005107,CookingStep,步骤6,步骤6,,CookingStep,,,,,,,,,,,,,放入土豆，翻炒30秒。,6.0,炒,锅铲,30秒
201005108,CookingStep,步骤7,步骤7,,CookingStep,,,,,,,,,,,,,放入茄子，翻炒30秒。,7.0,炒,锅铲,30秒
201005109,CookingStep,步骤8,步骤8,,CookingStep,,,,,,,,,,,,,放入酱油和盐，继续翻炒5分钟。,8.0,炒,锅铲,5分钟
201005110,CookingStep,步骤9,步骤9,,CookingStep,,,,,,,,,,,,,加入水，水面高度为锅内食材高度的0.9倍，并盖上锅盖。,9.0,"加水,炖煮","锅盖,锅铲",5-7分钟
201005111,CookingStep,步骤10,步骤10,,CookingStep,,,,,,,,,,,,,等待，直到锅内水的高度剩余食材高度的0.1倍时，开盖，放入蒜，搅拌均匀，关火。,10.0,"炖,搅拌",锅铲,2-3分钟
201005112,Recipe,葱煎豆腐,葱煎豆腐,,Recipe,"[{'term': '葱煎tofu', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '葱煎嫩豆腐', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '葱煎老豆腐', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '葱pan-fried豆腐', 'language': 'en', 'language_code': 'en-US'}]",素菜,3.0,,约10分钟,约10分钟,1人/份,,dishes\vegetable_dish\葱煎豆腐.md,,,,,,,,
201005113,Ingredient,白豆腐,白豆腐,,Ingredient,,蛋白质,,,,,,,,0.8,块,True,,,,,
201005114,Ingredient,葱,葱,,Ingredient,,蔬菜,,,,,,,,0.67,根,True,,,,,
201005115,Ingredient,青辣椒,青辣椒,,Ingredient,,蔬菜,,,,,,,,0.5,只,True,,,,,
201005116,Ingredient,盐,盐,,Ingredient,,调料,,,,,,,,3,克,False,,,,,
201005117,Ingredient,鸡精,鸡精,,Ingredient,,调料,,,,,,,,1.5,克,False,,,,,
201005118,Ingredient,食用油,食用油,,Ingredient,,调料,,,,,,,,9,毫升,False,,,,,
201005119,Ingredient,水,水,,Ingredient,,其他,,,,,,,,10,毫升,False,,,,,
201005120,CookingStep,步骤1,步骤1,,CookingStep,,,,,,,,,,,,,豆腐洗净，切成约5 mm厚片，置于碟中备用。,1.0,切,"刀,碟子",2-3分钟
201005121,CookingStep,步骤2,步骤2,,CookingStep,,,,,,,,,,,,,葱洗净，去根后切成葱花备用。,2.0,切,"刀,案板",1分钟
201005122,CookingStep,步骤3,步骤3,,CookingStep,,,,,,,,,,,,,青辣椒洗净，切开去籽后切成1 cm×1 cm小块备用。,3.0,切,"刀,案板",1-2分钟
201005123,CookingStep,步骤4,步骤4,,CookingStep,,,,,,,,,,,,,平底锅加热，倒入9 ml食用油，使油均匀铺满锅底。,4.0,加热,平底锅,30秒
201005124,CookingStep,步骤5,步骤5,,CookingStep,,,,,,,,,,,,,均匀放入豆腐片，小火煎至一面金黄后翻面继续煎至两面金黄。,5.0,煎,"平底锅,锅铲",3-4分钟
201005125,CookingStep,步骤6,步骤6,,CookingStep,,,,,,,,,,,,,将煎好的豆腐盛出备用。,6.0,盛出,"锅铲,碟子",10秒
201005126,CookingStep,步骤7,步骤7,,CookingStep,,,,,,,,,,,,,补油至覆盖锅底，倒入辣椒块，大火翻炒并用锅铲碾压3分钟。,7.0,"炒,碾压","锅铲,平底锅",3分钟
201005127,CookingStep,步骤8,步骤8,,CookingStep,,,,,,,,,,,,,倒入煎好的豆腐，加入盐与鸡精，中火翻炒1分钟后加入10 ml水，大火收汁。,8.0,"炒,收汁","锅铲,平底锅",2分钟
201005128,CookingStep,步骤9,步骤9,,CookingStep,,,,,,,,,,,,,出锅前撒上葱花，起锅盛盘即可。,9.0,"撒,盛盘","锅铲,盘子",20秒
201005129,Recipe,蒜蓉西兰花,蒜蓉西兰花,,Recipe,,素菜,2.0,,5分钟,5-6分钟,2人,"焯水时间不宜过长,缩短焯水时间可保留更脆口感",dishes\vegetable_dish\蒜蓉西兰花.md,,,,,,,,
201005130,Ingredient,西兰花,西兰花,,Ingredient,,蔬菜,,,,,,,,200,g,True,,,,,
201005131,Ingredient,大蒜,大蒜,,Ingredient,,调料,,,,,,,,3,瓣,False,,,,,
201005132,Ingredient,生抽,生抽,,Ingredient,"[{'term': '淡色酱油', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '鲜味酱油', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,10,ml,False,,,,,
201005133,Ingredient,蚝油,蚝油,,Ingredient,,调料,,,,,,,,5,ml,False,,,,,
201005134,Ingredient,白糖,白糖,,Ingredient,"[{'term': '细砂糖', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '绵白糖', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,2,g,False,,,,,
201005135,Ingredient,食用油,食用油,,Ingredient,,调料,,,,,,,,10,ml,False,,,,,
201005136,Ingredient,饮用水,饮用水,,Ingredient,,其他,,,,,,,,1030,ml,False,,,,,
201005137,CookingStep,步骤1,步骤1,,CookingStep,,,,,,,,,,,,,将西兰花切成小朵，清洗干净。,1.0,"切,清洗","刀,案板,盆",2分钟
201005138,CookingStep,步骤2,步骤2,,CookingStep,,,,,,,,,,,,,将大蒜去皮，切成蒜末，备用。,2.0,切,"刀,案板",1分钟
201005139,CookingStep,步骤3,步骤3,,CookingStep,,,,,,,,,,,,,锅中加入1000 ml饮用水，大火烧开。,3.0,煮,锅,1分钟
201005140,CookingStep,步骤4,步骤4,,CookingStep,,,,,,,,,,,,,放入西兰花，保持大火煮2-3分钟，至西兰花颜色变翠绿，口感变软。,4.0,煮,"锅,筷子",2-3分钟
201005141,CookingStep,步骤5,步骤5,,CookingStep,,,,,,,,,,,,,将煮好的西兰花捞出，沥干水分，摆入盘中，备用。,5.0,"沥水,摆盘","漏勺,盘子",30秒
201005142,CookingStep,步骤6,步骤6,,CookingStep,,,,,,,,,,,,,热锅，加入10 ml食用油。油温升高后，放入大蒜末，小火煸炒出香味。,6.0,炒,"炒锅,锅铲",30秒
201005143,CookingStep,步骤7,步骤7,,CookingStep,,,,,,,,,,,,,加入10 ml生抽、5 ml蚝油、2 g白糖，加入30 ml饮用水。,7.0,调味,锅铲,10秒
201005144,CookingStep,步骤8,步骤8,,CookingStep,,,,,,,,,,,,,将锅中汤汁烧开。,8.0,煮,锅铲,20秒
201005145,CookingStep,步骤9,步骤9,,CookingStep,,,,,,,,,,,,,将烧好的蒜蓉汁均匀淋在盘中的西兰花上。,9.0,淋汁,锅铲,10秒
201005146,Recipe,蒲烧茄子,蒲烧茄子,,Recipe,"[{'term': '蒲烧紫茄子', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '蒲烧eggplant', 'language': 'en', 'language_code': 'en-US'}, {'term': '蒲烧青茄子', 'language': 'zh', 'language_code': 'zh-CN'}]",素菜,3.0,,约10分钟,约15分钟,1人份,"蒲烧汁可买现成,装盘后撒小葱解腻,日式蒲烧为烤制，本做法更中式,推荐用长茄而非浙茄圆茄",dishes\vegetable_dish\蒲烧茄子.md,,,,,,,,
201005147,Ingredient,茄子,茄子,,Ingredient,,蔬菜,,,,,,,,1,个,True,,,,,
201005148,Ingredient,蜂蜜,蜂蜜,,Ingredient,,调料,,,,,,,,20,毫升,False,,,,,
201005149,Ingredient,白糖,白糖,,Ingredient,"[{'term': '细砂糖', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '绵白糖', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,15,毫升,False,,,,,
201005150,Ingredient,生抽,生抽,,Ingredient,"[{'term': '淡色酱油', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '鲜味酱油', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,40,毫升,False,,,,,
201005151,Ingredient,老抽,老抽,,Ingredient,"[{'term': '深色酱油', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '红烧酱油', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,10,毫升,False,,,,,
201005152,Ingredient,料酒,料酒,,Ingredient,"[{'term': '黄酒', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '绍兴酒', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,20,毫升,False,,,,,
201005153,Ingredient,水,水,,Ingredient,,其他,,,,,,,,100,毫升,False,,,,,
201005154,Ingredient,水淀粉,水淀粉,,Ingredient,,其他,,,,,,,,适量,,False,,,,,
201005155,Ingredient,小葱,小葱,,Ingredient,"[{'term': '香葱', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '细葱', 'language': 'zh', 'language_code': 'zh-CN'}]",蔬菜,,,,,,,,适量,,False,,,,,
201005156,CookingStep,步骤1,步骤1,,CookingStep,,,,,,,,,,,,,茄子削皮、横着切成两段,1.0,切,"刀,案板",
201005157,CookingStep,步骤2,步骤2,,CookingStep,,,,,,,,,,,,,蒸5分钟,2.0,蒸,蒸锅,5分钟
201005158,CookingStep,步骤3,步骤3,,CookingStep,,,,,,,,,,,,,纵向切开，不要切断，在两边切面各划2~3刀至可以摊平,3.0,切,"刀,案板",
201005159,CookingStep,步骤4,步骤4,,CookingStep,,,,,,,,,,,,,煎至两面金黄,4.0,煎,"平底锅,锅铲",
201005160,CookingStep,步骤5,步骤5,,CookingStep,,,,,,,,,,,,,往茄子上浇蒲烧汁至没过1/2茄子高度,5.0,浇汁,锅铲,
201005161,CookingStep,步骤6,步骤6,,CookingStep,,,,,,,,,,,,,煎至背面上色，翻面，同时收汁，若无法收汁可以加入水淀粉（生粉和水的比例在1:4到1:10根据收汁情况而定）,6.0,"煎,收汁",锅铲,
201005162,CookingStep,步骤7,步骤7,,CookingStep,,,,,,,,,,,,,把剩下的蒲烧汁浇在茄子上,7.0,浇汁,锅铲,
201005163,CookingStep,步骤8,步骤8,,CookingStep,,,,,,,,,,,,,出锅，一份茄子烧蒲烧汁就烧好了,8.0,出锅,锅铲,
201005164,Recipe,蚝油生菜,蚝油生菜,,Recipe,,素菜,2.0,粤菜,5分钟,5分钟,1人份,"富含维生素,做法简单,爽口,不上火",dishes\vegetable_dish\蚝油生菜.md,,,,,,,,
201005165,Ingredient,生菜,生菜,,Ingredient,,蔬菜,,,,,,,,200,g,True,,,,,
201005166,Ingredient,蚝油,蚝油,,Ingredient,,调料,,,,,,,,7,ml,False,,,,,
201005167,Ingredient,大蒜,大蒜,,Ingredient,,调料,,,,,,,,4.5,瓣,False,,,,,
201005168,Ingredient,生抽,生抽,,Ingredient,"[{'term': '淡色酱油', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '鲜味酱油', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,6,ml,False,,,,,
201005169,Ingredient,盐,盐,,Ingredient,,调料,,,,,,,,0.5,g,False,,,,,
201005170,Ingredient,白糖,白糖,,Ingredient,"[{'term': '细砂糖', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '绵白糖', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,1,g,False,,,,,
201005171,Ingredient,食用油,食用油,,Ingredient,,调料,,,,,,,,6.5,ml,False,,,,,
201005172,Ingredient,清水,清水,,Ingredient,,其他,,,,,,,,1015,ml,False,,,,,
201005173,CookingStep,步骤1,步骤1,,CookingStep,,,,,,,,,,,,,生菜洗净并去掉烂菜叶。,1.0,"洗,切","盆,刀",2分钟
201005174,CookingStep,步骤2,步骤2,,CookingStep,,,,,,,,,,,,,热锅，先放1 L清水（凉），然后在锅内放入2-3 ml食用油和0.5 g盐，等待锅中的水煮沸。,2.0,煮,锅,2分钟
201005175,CookingStep,步骤3,步骤3,,CookingStep,,,,,,,,,,,,,水沸后，放入生菜，将每一片生菜叶都焯水10 s。,3.0,焯水,"锅,漏勺",10秒
201005176,CookingStep,步骤4,步骤4,,CookingStep,,,,,,,,,,,,,捞出生菜，控干水份，摆盘。,4.0,"沥水,摆盘","漏勺,盘子",30秒
201005177,CookingStep,步骤5,步骤5,,CookingStep,,,,,,,,,,,,,调汁：将生抽10 ml、蚝油6-8 ml、盐0.5 g、白糖1 g放入碗中调匀，并加入10-15 ml清水（凉）搅拌均匀。,5.0,调汁,"碗,筷子",30秒
201005178,CookingStep,步骤6,步骤6,,CookingStep,,,,,,,,,,,,,再开火，热锅，放入食用油5-8 ml，油热放入蒜泥。,6.0,炒,"锅,锅铲",30秒
201005179,CookingStep,步骤7,步骤7,,CookingStep,,,,,,,,,,,,,等待有蒜香飘出，倒入调好的汁，煮沸即可，立马关火。,7.0,"炒,煮","锅,锅铲",20秒
201005180,CookingStep,步骤8,步骤8,,CookingStep,,,,,,,,,,,,,将锅中的汤汁均匀地浇在生菜上。,8.0,浇汁,"锅,锅铲",10秒
201005181,Recipe,西红柿炒鸡蛋,西红柿炒鸡蛋,,Recipe,"[{'term': '番茄炒鸡蛋', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': 'tomato炒鸡蛋', 'language': 'zh', 'language_code': 'zh-CN'}]",素菜,2.0,,5分钟,5分钟,1人/份,"快速做法：鸡蛋与西红柿同炒,可用生抽替代部分盐,可选加番茄酱增汤汁,可选加熟肉",dishes\vegetable_dish\西红柿炒鸡蛋.md,,,,,,,,
201005182,Ingredient,西红柿,西红柿,,Ingredient,"[{'term': '番茄', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '洋柿子', 'language': 'zh', 'language_code': 'zh-CN'}]",蔬菜,,,,,,,,1,个,True,,,,,
201005183,Ingredient,鸡蛋,鸡蛋,,Ingredient,"[{'term': '鸡子', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '土鸡蛋', 'language': 'zh', 'language_code': 'zh-CN'}]",蛋白质,,,,,,,,1.5,个,True,,,,,
201005184,Ingredient,食用油,食用油,,Ingredient,,调料,,,,,,,,6,ml,False,,,,,
201005185,Ingredient,盐,盐,,Ingredient,,调料,,,,,,,,1.5,g,False,,,,,
201005186,Ingredient,糖,糖,,Ingredient,,调料,,,,,,,,0,g,False,,,,,
201005187,Ingredient,葱花,葱花,,Ingredient,,蔬菜,,,,,,,,0,g,False,,,,,
201005188,CookingStep,步骤1,步骤1,,CookingStep,,,,,,,,,,,,,西红柿洗净，可选：用开水烫表皮后放入冷水剥去外皮，去蒂后切成边长不超过4cm的小块,1.0,"切,烫,剥","刀,案板,锅",2分钟
201005189,CookingStep,步骤2,步骤2,,CookingStep,,,,,,,,,,,,,将鸡蛋打入碗中，加入1g盐搅匀，可选加1ml醋去腥增蓬松，制成鸡蛋液,2.0,搅拌,"碗,筷子",30秒
201005190,CookingStep,步骤3,步骤3,,CookingStep,,,,,,,,,,,,,热锅，倒入食用油，油热后倒入鸡蛋液，翻炒至鸡蛋结为固体且微微发黄，制成半熟鸡蛋,3.0,炒,"炒锅,锅铲",1分钟
201005191,CookingStep,步骤4,步骤4,,CookingStep,,,,,,,,,,,,,关火，将半熟鸡蛋盛盘，重新开火（不洗锅）,4.0,盛盘,"锅铲,盘子",10秒
201005192,CookingStep,步骤5,步骤5,,CookingStep,,,,,,,,,,,,,加入西红柿块，锅铲拍打并翻炒20秒或至西红柿软烂,5.0,炒,锅铲,20秒
201005193,CookingStep,步骤6,步骤6,,CookingStep,,,,,,,,,,,,,加入半熟鸡蛋，翻炒均匀；可选加入10ml番茄酱和50ml清水增加汤汁，也可加入其他熟肉,6.0,炒,锅铲,30秒
201005194,CookingStep,步骤7,步骤7,,CookingStep,,,,,,,,,,,,,加入剩余盐、可选的糖和葱花，翻炒均匀后关火盛盘,7.0,"炒,盛盘","锅铲,盘子",30秒
201005195,Recipe,酸辣土豆丝,酸辣土豆丝,,Recipe,"[{'term': '酸辣马铃薯丝', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '酸辣potato丝', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '酸辣洋芋丝', 'language': 'zh', 'language_code': 'zh-CN'}]",素菜,2.0,川菜,10分钟,5分钟,1人份,"去淀粉,保持蒜香,快速出锅",dishes\vegetable_dish\酸辣土豆丝.md,,,,,,,,
201005196,Ingredient,土豆,土豆,,Ingredient,"[{'term': '马铃薯', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '洋芋', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '地蛋', 'language': 'zh', 'language_code': 'zh-CN'}]",蔬菜,,,,,,,,240,g,True,,,,,
201005197,Ingredient,大蒜,大蒜,,Ingredient,,调料,,,,,,,,4,瓣,False,,,,,
201005198,Ingredient,青椒,青椒,,Ingredient,"[{'term': '柿子椒', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '甜椒', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '彩椒', 'language': 'zh', 'language_code': 'zh-CN'}]",蔬菜,,,,,,,,0.5,个,False,,,,,
201005199,Ingredient,红椒,红椒,,Ingredient,,蔬菜,,,,,,,,0.5,个,False,,,,,
201005200,Ingredient,干辣椒,干辣椒,,Ingredient,,调料,,,,,,,,3,个,False,,,,,
201005201,Ingredient,葱,葱,,Ingredient,,蔬菜,,,,,,,,1,根,False,,,,,
201005202,Ingredient,生抽,生抽,,Ingredient,"[{'term': '淡色酱油', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '鲜味酱油', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,5,ml,False,,,,,
201005203,Ingredient,陈醋,陈醋,,Ingredient,,调料,,,,,,,,10,ml,False,,,,,
201005204,Ingredient,盐,盐,,Ingredient,,调料,,,,,,,,2,g,False,,,,,
201005205,Ingredient,食用油,食用油,,Ingredient,,调料,,,,,,,,10-15,ml,False,,,,,
201005206,CookingStep,步骤1,步骤1,,CookingStep,,,,,,,,,,,,,土豆去皮、切丝（或用刨丝器）。,1.0,切,"刀,案板,刨丝器",3分钟
201005207,CookingStep,步骤2,步骤2,,CookingStep,,,,,,,,,,,,,切好的土豆丝用清水清洗，去除多余的淀粉，然后对土豆丝焯水10秒。沥干，备用。,2.0,"清洗,焯水","盆,锅,漏勺",10秒
201005208,CookingStep,步骤3,步骤3,,CookingStep,,,,,,,,,,,,,葱蒜干辣椒切小块，青红椒切丝。,3.0,切,"刀,案板",2分钟
201005209,CookingStep,步骤4,步骤4,,CookingStep,,,,,,,,,,,,,热锅，小火热油爆香蒜和干辣椒。,4.0,"炒,爆香","炒锅,锅铲",30秒
201005210,CookingStep,步骤5,步骤5,,CookingStep,,,,,,,,,,,,,加入青红椒翻炒几下，加入土豆丝翻炒至变色。,5.0,炒,"炒锅,锅铲",1-2分钟
201005211,CookingStep,步骤6,步骤6,,CookingStep,,,,,,,,,,,,,加5ml生抽，10ml陈醋，蒜末，最后加入盐翻炒均匀即可。,6.0,炒,锅铲,30秒
201005212,Recipe,金针菇日本豆腐煲,金针菇日本豆腐煲,,Recipe,"[{'term': '金针菇日本tofu煲', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '金针菇日本嫩豆腐煲', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '金针菇日本老豆腐煲', 'language': 'zh', 'language_code': 'zh-CN'}]",素菜,2.0,,5-10分钟,10-15分钟,1人份,"金针菇一定要先炒软,豆腐尽量不要翻炒，容易碎",dishes\vegetable_dish\金针菇日本豆腐煲.md,,,,,,,,
201005213,Ingredient,金针菇,金针菇,,Ingredient,,蔬菜,,,,,,,,1-2,把,True,,,,,
201005214,Ingredient,日本豆腐,日本豆腐,,Ingredient,,蛋白质,,,,,,,,2,袋,True,,,,,
201005215,Ingredient,小米椒,小米椒,,Ingredient,,蔬菜,,,,,,,,3-5,根,False,,,,,
201005216,Ingredient,蒜,蒜,,Ingredient,,蔬菜,,,,,,,,2-3,瓣,False,,,,,
201005217,Ingredient,生抽,生抽,,Ingredient,"[{'term': '淡色酱油', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '鲜味酱油', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,15,毫升,False,,,,,
201005218,Ingredient,蚝油,蚝油,,Ingredient,,调料,,,,,,,,5,毫升,False,,,,,
201005219,Ingredient,老抽,老抽,,Ingredient,"[{'term': '深色酱油', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '红烧酱油', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,3,毫升,False,,,,,
201005220,Ingredient,糖,糖,,Ingredient,,调料,,,,,,,,3,克,False,,,,,
201005221,Ingredient,食用油,食用油,,Ingredient,,调料,,,,,,,,10-15,毫升,False,,,,,
201005222,Ingredient,水,水,,Ingredient,,其他,,,,,,,,100,毫升,False,,,,,
201005223,CookingStep,步骤1,步骤1,,CookingStep,,,,,,,,,,,,,豆腐切片，小火煎到两面金黄出锅备用。,1.0,"切,煎","刀,平底锅,锅铲",3-5分钟
201005224,CookingStep,步骤2,步骤2,,CookingStep,,,,,,,,,,,,,切蒜成蒜末；将生抽、蚝油、老抽、糖、100ml水调汁备用。,2.0,"切,调汁","刀,案板,小碗",2分钟
201005225,CookingStep,步骤3,步骤3,,CookingStep,,,,,,,,,,,,,热锅放油，油热放小米椒、蒜末爆香，先放金针菇，炒软，把煎好的豆腐平铺在金针菇上，倒入步骤2配好的料汁，焖5分钟，大火收汁。,3.0,"炒,焖,收汁","炒锅,锅铲",8-10分钟
201005226,Recipe,陕北熬豆角,陕北熬豆角,,Recipe,,素菜,2.0,西北菜,约10分钟,约20-25分钟,2人份,偶尔翻搅防止糊底,dishes\vegetable_dish\陕北熬豆角.md,,,,,,,,
201005227,Ingredient,豆角,豆角,,Ingredient,,蔬菜,,,,,,,,600,g,True,,,,,
201005228,Ingredient,土豆,土豆,,Ingredient,"[{'term': '马铃薯', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '洋芋', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '地蛋', 'language': 'zh', 'language_code': 'zh-CN'}]",蔬菜,,,,,,,,2,个,True,,,,,
201005229,Ingredient,西红柿,西红柿,,Ingredient,"[{'term': '番茄', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '洋柿子', 'language': 'zh', 'language_code': 'zh-CN'}]",蔬菜,,,,,,,,2,个,True,,,,,
201005230,Ingredient,螺丝椒,螺丝椒,,Ingredient,,蔬菜,,,,,,,,4,个,False,,,,,
201005231,Ingredient,盐,盐,,Ingredient,,调料,,,,,,,,12,g,False,,,,,
201005232,Ingredient,生抽,生抽,,Ingredient,"[{'term': '淡色酱油', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '鲜味酱油', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,12,ml,False,,,,,
201005233,Ingredient,五香粉,五香粉,,Ingredient,,调料,,,,,,,,6,g,False,,,,,
201005234,Ingredient,蚝油,蚝油,,Ingredient,,调料,,,,,,,,12,ml,False,,,,,
201005235,Ingredient,葱,葱,,Ingredient,,调料,,,,,,,,3,圈,False,,,,,
201005236,Ingredient,姜,姜,,Ingredient,,调料,,,,,,,,2,g,False,,,,,
