startNodeId,endNodeId,relationshipType,relationshipId,amount,unit,step_order
201004525,201004529,801000001,R_000185,1,根,
201004525,201004530,801000001,R_000186,2.5,瓣,
201004525,201004531,801000001,R_000187,2,斤,
201004525,201004532,801000001,R_000188,适量,,
201004525,201004533,801000001,R_000189,适量,,
201004525,201004534,801000001,R_000190,适量,,
201004525,201004535,801000003,R_000191,,,1.0
201004525,201004536,801000003,R_000192,,,2.0
201004525,201004537,801000003,R_000193,,,3.0
201004525,201004538,801000003,R_000194,,,4.0
201004525,201004539,801000003,R_000195,,,5.0
201004525,201004540,801000003,R_000196,,,6.0
201004525,201004541,801000003,R_000197,,,7.0
201004525,201004542,801000003,R_000198,,,8.0
201004525,201004543,801000003,R_000199,,,9.0
201004525,750000000,801000004,R_000200,,,
201004525,640000000,801000005,R_000201,,,
201004544,201004545,801000001,R_000001,1,个,
201004544,201004546,801000001,R_000002,250,克,
201004544,201004547,801000001,R_000003,1.5,根,
201004544,201004548,801000001,R_000004,5,克,
201004544,201004549,801000001,R_000005,40,克,
201004544,201004550,801000001,R_000006,30,克,
201004544,201004551,801000001,R_000007,20,克,
201004544,201004552,801000001,R_000008,5,克,
201004544,201004553,801000001,R_000009,5,克,
201004544,201004554,801000001,R_000010,250,毫升,
201004544,201004555,801000001,R_000011,30,克,
201004544,201004556,801000001,R_000012,15,克,
201004544,201004557,801000001,R_000013,适量,毫升,
201004544,201004558,801000003,R_000014,,,1.0
201004544,201004559,801000003,R_000015,,,2.0
201004544,201004560,801000003,R_000016,,,3.0
201004544,201004561,801000003,R_000017,,,4.0
201004544,201004562,801000003,R_000018,,,5.0
201004544,201004563,801000003,R_000019,,,6.0
201004544,201004564,801000003,R_000020,,,7.0
201004544,201004565,801000003,R_000021,,,8.0
201004544,201004566,801000003,R_000022,,,9.0
201004544,201004567,801000003,R_000023,,,10.0
201004544,750000000,801000004,R_000024,,,
201004544,640000000,801000005,R_000025,,,
201004568,201004569,801000001,R_000026,300,g,
201004568,201004570,801000001,R_000027,350,g,
201004568,201004571,801000001,R_000028,150,g,
201004568,201004572,801000001,R_000029,10-15,ml,
201004568,201004573,801000001,R_000030,15,ml,
201004568,201004574,801000001,R_000031,10,ml,
201004568,201004575,801000001,R_000032,5,ml,
201004568,201004576,801000001,R_000033,2,g,
201004568,201004577,801000001,R_000034,2,g,
201004568,201004578,801000001,R_000035,1,g,
201004568,201004579,801000001,R_000036,10,g,
201004568,201004580,801000001,R_000037,5,g,
201004568,201004581,801000001,R_000038,10,g,
201004568,201004582,801000001,R_000039,5,ml,
201004568,201004583,801000001,R_000040,5,ml,
201004568,201004584,801000003,R_000041,,,1.0
201004568,201004585,801000003,R_000042,,,2.0
201004568,201004586,801000003,R_000043,,,3.0
201004568,201004587,801000003,R_000044,,,4.0
201004568,750000000,801000004,R_000045,,,
201004568,640000000,801000005,R_000046,,,
201004588,201004589,801000001,R_000047,100,g,
201004588,201004590,801000001,R_000048,125,g,
201004588,201004591,801000001,R_000049,90,ml,
201004588,201004592,801000001,R_000050,30,g,
201004588,201004593,801000001,R_000051,30,g,
201004588,201004594,801000001,R_000052,10,g,
201004588,201004595,801000001,R_000053,20,g,
201004588,201004596,801000001,R_000054,10-15,ml,
201004588,201004597,801000003,R_000055,,,1.0
201004588,201004598,801000003,R_000056,,,2.0
201004588,201004599,801000003,R_000057,,,3.0
201004588,201004600,801000003,R_000058,,,4.0
201004588,201004601,801000003,R_000059,,,5.0
201004588,201004602,801000003,R_000060,,,6.0
201004588,750000000,801000004,R_000061,,,
201004588,640000000,801000005,R_000062,,,
201004603,201004604,801000001,R_000063,500,g,
201004603,201004605,801000001,R_000064,10,ml,
201004603,201004606,801000001,R_000065,10,g,
201004603,201004607,801000001,R_000066,15,g,
201004603,201004608,801000001,R_000067,15,g,
201004603,201004609,801000001,R_000068,20,ml,
201004603,201004610,801000001,R_000069,10,ml,
201004603,201004611,801000001,R_000070,5,g,
201004603,201004612,801000001,R_000071,5,g,
201004603,201004613,801000001,R_000072,15,g,
201004603,201004614,801000001,R_000073,20,ml,
201004603,201004615,801000003,R_000074,,,1.0
201004603,201004616,801000003,R_000075,,,2.0
201004603,201004617,801000003,R_000076,,,3.0
201004603,201004618,801000003,R_000077,,,4.0
201004603,201004619,801000003,R_000078,,,5.0
201004603,201004620,801000003,R_000079,,,6.0
201004603,201004621,801000003,R_000080,,,7.0
201004603,750000000,801000004,R_000081,,,
201004603,630000000,801000005,R_000082,,,
201004622,201004623,801000001,R_000083,50,克,
201004622,201004624,801000001,R_000084,5,片,
201004622,201004625,801000001,R_000085,10,克,
201004622,201004626,801000001,R_000086,适量,,
201004622,201004627,801000001,R_000087,5,毫升,
201004622,201004628,801000001,R_000088,2,克,
201004622,201004629,801000001,R_000089,250,克,
201004622,201004630,801000003,R_000090,,,1.0
201004622,201004631,801000003,R_000091,,,2.0
201004622,201004632,801000003,R_000092,,,3.0
201004622,201004633,801000003,R_000093,,,4.0
201004622,201004634,801000003,R_000094,,,5.0
201004622,201004635,801000003,R_000095,,,6.0
201004622,750000000,801000004,R_000096,,,
201004622,630000000,801000005,R_000097,,,
201004636,201004637,801000001,R_000098,400,g,
201004636,201004638,801000001,R_000099,130,ml,
201004636,201004639,801000001,R_000100,130,ml,
201004636,201004640,801000001,R_000101,适量,,
201004636,201004641,801000001,R_000102,适量,,
201004636,201004642,801000003,R_000103,,,1.0
201004636,201004643,801000003,R_000104,,,2.0
201004636,201004644,801000003,R_000105,,,3.0
201004636,201004645,801000003,R_000106,,,4.0
201004636,201004646,801000003,R_000107,,,5.0
201004636,201004647,801000003,R_000108,,,6.0
201004636,201004648,801000003,R_000109,,,7.0
201004636,201004649,801000003,R_000110,,,8.0
201004636,201004650,801000003,R_000111,,,9.0
201004636,750000000,801000004,R_000112,,,
201004636,640000000,801000005,R_000113,,,
201004651,201004652,801000001,R_000114,300,克,
201004651,201004653,801000001,R_000115,3,克,
201004651,201004654,801000001,R_000116,3,克,
201004651,201004655,801000001,R_000117,4,克,
201004651,201004656,801000001,R_000118,40,克,
201004651,201004657,801000001,R_000119,180,克,
201004651,201004658,801000001,R_000120,2,克,
201004651,201004659,801000001,R_000121,适量,,
201004651,201004660,801000003,R_000122,,,1.0
201004651,201004661,801000003,R_000123,,,2.0
201004651,201004662,801000003,R_000124,,,3.0
201004651,201004663,801000003,R_000125,,,4.0
201004651,750000000,801000004,R_000126,,,
201004651,630000000,801000005,R_000127,,,
201004664,201004665,801000001,R_000128,1,杯,
201004664,201004666,801000001,R_000129,300,克,
201004664,201004667,801000001,R_000130,1,汤匙,
201004664,201004668,801000001,R_000131,适量,,
201004664,201004669,801000001,R_000132,适量,,
201004664,201004670,801000001,R_000133,适量,,
201004664,201004671,801000001,R_000134,适量,,
201004664,201004672,801000003,R_000135,,,1.0
201004664,201004673,801000003,R_000136,,,2.0
201004664,201004674,801000003,R_000137,,,3.0
201004664,201004675,801000003,R_000138,,,4.0
201004664,201004676,801000003,R_000139,,,5.0
201004664,201004677,801000003,R_000140,,,6.0
201004664,750000000,801000004,R_000141,,,
201004664,620000000,801000005,R_000142,,,
201004678,201004679,801000001,R_000143,900,g,
201004678,201004680,801000001,R_000144,100-125,ml,
201004678,201004681,801000001,R_000145,60-65,g,
201004678,201004682,801000001,R_000146,30-35,ml,
201004678,201004683,801000001,R_000147,48,g,
201004678,201004684,801000001,R_000148,2,个,
201004678,201004685,801000003,R_000149,,,1.0
201004678,201004686,801000003,R_000150,,,2.0
201004678,201004687,801000003,R_000151,,,3.0
201004678,201004688,801000003,R_000152,,,4.0
201004678,201004689,801000003,R_000153,,,5.0
201004678,750000000,801000004,R_000154,,,
201004678,640000000,801000005,R_000155,,,
201004690,201004691,801000001,R_000156,100,毫升,
201004690,201004692,801000001,R_000157,200,毫升,
201004690,201004693,801000003,R_000158,,,1.0
201004690,201004694,801000003,R_000159,,,2.0
201004690,201004695,801000003,R_000160,,,3.0
201004690,201004696,801000003,R_000161,,,4.0
201004690,201004697,801000003,R_000162,,,5.0
201004690,201004698,801000003,R_000163,,,6.0
201004690,750000000,801000004,R_000164,,,
201004690,620000000,801000005,R_000165,,,
201004699,201004700,801000001,R_000001,100-200,毫升,
201004699,201004701,801000001,R_000002,100-200,毫升,
201004699,201004702,801000001,R_000003,指尖量水法,,
201004699,201004703,801000003,R_000004,,,1.0
201004699,201004704,801000003,R_000005,,,2.0
201004699,201004705,801000003,R_000006,,,3.0
201004699,201004706,801000003,R_000007,,,4.0
201004699,201004707,801000003,R_000008,,,5.0
201004699,201004708,801000003,R_000009,,,6.0
201004699,750000000,801000004,R_000010,,,
201004699,610000000,801000005,R_000011,,,
201004709,201004710,801000001,R_000012,250,g,
201004709,201004711,801000001,R_000013,50,g,
201004709,201004712,801000001,R_000014,50,g,
201004709,201004713,801000001,R_000015,15,g,
201004709,201004714,801000001,R_000016,30,g,
201004709,201004715,801000001,R_000017,10,g,
201004709,201004716,801000001,R_000018,15,ml,
201004709,201004717,801000001,R_000019,25,ml,
201004709,201004718,801000001,R_000020,5,g,
201004709,201004719,801000001,R_000021,5,ml,
201004709,201004720,801000001,R_000022,5,ml,
201004709,201004721,801000001,R_000023,15,ml,
201004709,201004722,801000001,R_000024,15,ml,
201004709,201004723,801000001,R_000025,10,ml,
201004709,201004724,801000001,R_000026,450,ml,
201004709,201004725,801000003,R_000027,,,1.0
201004709,201004726,801000003,R_000028,,,2.0
201004709,201004727,801000003,R_000029,,,3.0
201004709,201004728,801000003,R_000030,,,4.0
201004709,201004729,801000003,R_000031,,,5.0
201004709,201004730,801000003,R_000032,,,6.0
201004709,750000000,801000004,R_000033,,,
201004709,630000000,801000005,R_000034,,,
201004731,201004732,801000001,R_000035,250,g,
201004731,201004733,801000001,R_000036,50,g,
201004731,201004734,801000001,R_000037,1,个,
201004731,201004735,801000001,R_000038,100,g,
201004731,201004736,801000001,R_000039,1,根,
201004731,201004737,801000001,R_000040,10-30,ml,
201004731,201004738,801000001,R_000041,1-2,g,
201004731,201004739,801000001,R_000042,适量,,
201004731,201004740,801000003,R_000043,,,1.0
201004731,201004741,801000003,R_000044,,,2.0
201004731,201004742,801000003,R_000045,,,3.0
201004731,201004743,801000003,R_000046,,,4.0
201004731,201004744,801000003,R_000047,,,5.0
201004731,201004745,801000003,R_000048,,,6.0
201004731,750000000,801000004,R_000049,,,
201004731,630000000,801000005,R_000050,,,
201004746,201004747,801000001,R_000051,75,克,
201004746,201004748,801000001,R_000052,200,克,
201004746,201004749,801000001,R_000053,1.5,个,
201004746,201004750,801000001,R_000054,1,个,
201004746,201004751,801000001,R_000055,1,根,
201004746,201004752,801000001,R_000056,5,克,
201004746,201004753,801000001,R_000057,6.5,克,
201004746,201004754,801000001,R_000058,5,克,
201004746,201004755,801000001,R_000059,3,克,
201004746,201004756,801000001,R_000060,2,克,
201004746,201004757,801000001,R_000061,20,克,
201004746,201004758,801000001,R_000062,5,克,
201004746,201004759,801000001,R_000063,2,克,
201004746,201004760,801000001,R_000064,2,克,
201004746,201004761,801000001,R_000065,2,克,
201004746,201004762,801000003,R_000066,,,1.0
201004746,201004763,801000003,R_000067,,,2.0
201004746,201004764,801000003,R_000068,,,3.0
201004746,201004765,801000003,R_000069,,,4.0
201004746,750000000,801000004,R_000070,,,
201004746,620000000,801000005,R_000071,,,
201004766,201004767,801000001,R_000072,300,g,
201004766,201004768,801000001,R_000073,100,g,
201004766,201004769,801000001,R_000074,150,g,
201004766,201004770,801000001,R_000075,2,g,
201004766,201004771,801000001,R_000076,10-18,ml,
201004766,201004772,801000001,R_000077,2,g,
201004766,201004773,801000001,R_000078,10,ml,
201004766,201004774,801000001,R_000079,5,g,
201004766,201004775,801000001,R_000080,1,g,
201004766,201004776,801000001,R_000081,5,ml,
201004766,201004777,801000001,R_000082,1,g,
201004766,201004778,801000001,R_000083,10,g,
201004766,201004779,801000001,R_000084,5,g,
201004766,201004780,801000001,R_000085,10,g,
201004766,201004781,801000001,R_000086,150,ml,
201004766,201004782,801000003,R_000087,,,1.0
201004766,201004783,801000003,R_000088,,,2.0
201004766,201004784,801000003,R_000089,,,3.0
201004766,201004785,801000003,R_000090,,,4.0
201004766,201004786,801000003,R_000091,,,5.0
201004766,201004787,801000003,R_000092,,,6.0
201004766,201004788,801000003,R_000093,,,7.0
201004766,201004789,801000003,R_000094,,,8.0
201004766,201004790,801000003,R_000095,,,9.0
201004766,201004791,801000003,R_000096,,,10.0
201004766,201004792,801000003,R_000097,,,11.0
201004766,750000000,801000004,R_000098,,,
201004766,630000000,801000005,R_000099,,,
201004793,201004794,801000001,R_000100,100,g,
201004793,201004795,801000001,R_000101,0.5,根,
201004793,201004796,801000001,R_000102,0.5,根,
201004793,201004797,801000001,R_000103,20,ml,
201004793,201004798,801000003,R_000104,,,1.0
201004793,201004799,801000003,R_000105,,,2.0
201004793,201004800,801000003,R_000106,,,3.0
201004793,750000000,801000004,R_000107,,,
201004793,620000000,801000005,R_000108,,,
201004801,201004802,801000001,R_000109,400,g,
201004801,201004803,801000001,R_000110,1,个,
201004801,201004804,801000001,R_000111,60,g,
201004801,201004805,801000001,R_000112,80,g,
201004801,201004806,801000001,R_000113,50,g,
201004801,201004807,801000001,R_000114,0.25,根,
201004801,201004808,801000001,R_000115,50,g,
201004801,201004809,801000001,R_000116,25,ml,
201004801,201004810,801000001,R_000117,20,ml,
201004801,201004811,801000001,R_000118,10,g,
201004801,201004812,801000001,R_000119,20,ml,
201004801,201004813,801000001,R_000120,15,ml,
201004801,201004814,801000003,R_000121,,,1.0
201004801,201004815,801000003,R_000122,,,2.0
201004801,201004816,801000003,R_000123,,,3.0
201004801,201004817,801000003,R_000124,,,4.0
201004801,201004818,801000003,R_000125,,,5.0
201004801,201004819,801000003,R_000126,,,6.0
201004801,201004820,801000003,R_000127,,,7.0
201004801,750000000,801000004,R_000128,,,
201004801,630000000,801000005,R_000129,,,
201004821,201004822,801000001,R_000130,1 人份,杯,
201004821,201004823,801000001,R_000131,20,克,
201004821,201004824,801000001,R_000132,80,克,
201004821,201004825,801000003,R_000133,,,1.0
201004821,201004826,801000003,R_000134,,,2.0
201004821,750000000,801000004,R_000135,,,
201004821,620000000,801000005,R_000136,,,
201004827,201004828,801000001,R_000137,200,克,
201004827,201004829,801000001,R_000138,10,毫升,
201004827,201004830,801000001,R_000139,5,毫升,
201004827,201004831,801000001,R_000140,15,毫升,
201004827,201004832,801000001,R_000141,10,毫升,
201004827,201004833,801000001,R_000142,5,克,
201004827,201004834,801000001,R_000143,5,毫升,
201004827,201004835,801000001,R_000144,2,头,
201004827,201004836,801000001,R_000145,适量,,
201004827,201004837,801000003,R_000146,,,1.0
201004827,201004838,801000003,R_000147,,,2.0
201004827,201004839,801000003,R_000148,,,3.0
201004827,201004840,801000003,R_000149,,,4.0
201004827,710000000,801000004,R_000150,,,
201004827,610000000,801000005,R_000151,,,
201004841,201004842,801000001,R_000152,250,g,
201004841,201004843,801000001,R_000153,10,g,
201004841,201004844,801000001,R_000154,2,瓣,
201004841,201004845,801000001,R_000155,15,ml,
201004841,201004846,801000001,R_000156,5,ml,
201004841,201004847,801000001,R_000157,5,ml,
201004841,201004848,801000001,R_000158,2,g,
201004841,201004849,801000001,R_000159,5,ml,
201004841,201004850,801000003,R_000160,,,1.0
201004841,201004851,801000003,R_000161,,,2.0
201004841,201004852,801000003,R_000162,,,3.0
201004841,201004853,801000003,R_000163,,,4.0
201004841,201004854,801000003,R_000164,,,5.0
201004841,201004855,801000003,R_000165,,,6.0
201004841,201004856,801000003,R_000166,,,7.0
201004841,201004857,801000003,R_000167,,,8.0
201004841,201004858,801000003,R_000168,,,9.0
201004841,201004859,801000003,R_000169,,,10.0
201004841,201004860,801000003,R_000170,,,11.0
201004841,201004861,801000003,R_000171,,,12.0
201004841,201004862,801000003,R_000172,,,13.0
201004841,710000000,801000004,R_000173,,,
201004841,620000000,801000005,R_000174,,,
201004863,201004864,801000001,R_000001,150,g,
201004863,201004865,801000001,R_000002,5,g,
201004863,201004866,801000001,R_000003,2,瓣,
201004863,201004867,801000001,R_000004,15,ml,
201004863,201004868,801000001,R_000005,10,ml,
201004863,201004869,801000001,R_000006,3,g,
201004863,201004870,801000001,R_000007,5,ml,
201004863,201004871,801000001,R_000008,5,ml,
201004863,201004872,801000003,R_000009,,,1.0
201004863,201004873,801000003,R_000010,,,2.0
201004863,201004874,801000003,R_000011,,,3.0
201004863,201004875,801000003,R_000012,,,4.0
201004863,201004876,801000003,R_000013,,,5.0
201004863,201004877,801000003,R_000014,,,6.0
201004863,201004878,801000003,R_000015,,,7.0
201004863,201004879,801000003,R_000016,,,8.0
201004863,201004880,801000003,R_000017,,,9.0
201004863,201004881,801000003,R_000018,,,10.0
201004863,201004882,801000003,R_000019,,,11.0
201004863,201004883,801000003,R_000020,,,12.0
201004863,201004884,801000003,R_000021,,,13.0
201004863,710000000,801000004,R_000022,,,
201004863,620000000,801000005,R_000023,,,
201004885,201004886,801000001,R_000024,200,克,
201004885,201004887,801000001,R_000025,11.5,毫升,
201004885,201004888,801000001,R_000026,7.5,毫升,
201004885,201004889,801000001,R_000027,3,瓣,
201004885,201004890,801000001,R_000028,0.6,克,
201004885,201004891,801000001,R_000029,7,毫升,
201004885,201004892,801000001,R_000030,5,毫升,
201004885,201004893,801000003,R_000031,,,1.0
201004885,201004894,801000003,R_000032,,,2.0
201004885,201004895,801000003,R_000033,,,3.0
201004885,201004896,801000003,R_000034,,,4.0
201004885,201004897,801000003,R_000035,,,5.0
201004885,710000000,801000004,R_000036,,,
201004885,610000000,801000005,R_000037,,,
201004898,201004899,801000001,R_000038,100,g,
201004898,201004900,801000001,R_000039,150,g,
201004898,201004901,801000001,R_000040,3.5,个,
201004898,201004902,801000001,R_000041,3,g,
201004898,201004903,801000001,R_000042,10,g,
201004898,201004904,801000001,R_000043,10,g,
201004898,201004905,801000001,R_000044,20,ml,
201004898,201004906,801000001,R_000045,10,ml,
201004898,201004907,801000001,R_000046,8,g,
201004898,201004908,801000001,R_000047,10,g,
201004898,201004909,801000001,R_000048,20,g,
201004898,201004910,801000001,R_000049,40,ml,
201004898,201004911,801000001,R_000050,200,ml,
201004898,201004912,801000003,R_000051,,,1.0
201004898,201004913,801000003,R_000052,,,2.0
201004898,201004914,801000003,R_000053,,,3.0
201004898,201004915,801000003,R_000054,,,4.0
201004898,201004916,801000003,R_000055,,,5.0
201004898,201004917,801000003,R_000056,,,6.0
201004898,201004918,801000003,R_000057,,,7.0
201004898,201004919,801000003,R_000058,,,8.0
201004898,201004920,801000003,R_000059,,,9.0
201004898,201004921,801000003,R_000060,,,10.0
201004898,201004922,801000003,R_000061,,,11.0
201004898,201004923,801000003,R_000062,,,12.0
201004898,201004924,801000003,R_000063,,,13.0
201004898,201004925,801000003,R_000064,,,14.0
201004898,201004926,801000003,R_000065,,,15.0
201004898,201004927,801000003,R_000066,,,16.0
201004898,710000000,801000004,R_000067,,,
201004898,630000000,801000005,R_000068,,,
201004928,201004929,801000001,R_000069,200,g,
201004928,201004930,801000001,R_000070,30,g,
201004928,201004931,801000001,R_000071,50,g,
201004928,201004932,801000001,R_000072,15,ml,
201004928,201004933,801000001,R_000073,10,g,
201004928,201004934,801000001,R_000074,1,g,
201004928,201004935,801000001,R_000075,5,g,
201004928,201004936,801000001,R_000076,20,ml,
201004928,201004937,801000003,R_000077,,,1.0
201004928,201004938,801000003,R_000078,,,2.0
201004928,201004939,801000003,R_000079,,,3.0
201004928,201004940,801000003,R_000080,,,4.0
201004928,201004941,801000003,R_000081,,,5.0
201004928,201004942,801000003,R_000082,,,6.0
201004928,710000000,801000004,R_000083,,,
201004928,620000000,801000005,R_000084,,,
201004943,201004944,801000001,R_000085,300-500,g,
201004943,201004945,801000001,R_000086,2,ml,
201004943,201004946,801000001,R_000087,3,g,
201004943,201004947,801000001,R_000088,3,ml,
201004943,201004948,801000001,R_000089,150,ml,
201004943,201004949,801000003,R_000090,,,1.0
201004943,201004950,801000003,R_000091,,,2.0
201004943,201004951,801000003,R_000092,,,3.0
201004943,201004952,801000003,R_000093,,,4.0
201004943,201004953,801000003,R_000094,,,5.0
201004943,201004954,801000003,R_000095,,,6.0
201004943,201004955,801000003,R_000096,,,7.0
201004943,710000000,801000004,R_000097,,,
201004943,620000000,801000005,R_000098,,,
201004956,201004957,801000001,R_000099,4,个,
201004956,201004958,801000001,R_000100,2,个,
201004956,201004959,801000001,R_000101,2,根,
201004956,201004960,801000001,R_000102,3,瓣,
201004956,201004961,801000001,R_000103,适量,,
201004956,201004962,801000001,R_000104,10,毫升,
201004956,201004963,801000001,R_000105,15,毫升,
201004956,201004964,801000001,R_000106,10,毫升,
201004956,201004965,801000001,R_000107,5,毫升,
201004956,201004966,801000001,R_000108,3,克,
201004956,201004967,801000001,R_000109,20,毫升,
201004956,201004968,801000003,R_000110,,,1.0
201004956,201004969,801000003,R_000111,,,2.0
201004956,201004970,801000003,R_000112,,,3.0
201004956,201004971,801000003,R_000113,,,4.0
201004956,201004972,801000003,R_000114,,,5.0
201004956,201004973,801000003,R_000115,,,6.0
201004956,710000000,801000004,R_000116,,,
201004956,620000000,801000005,R_000117,,,
201004974,201004975,801000001,R_000118,300,g,
201004974,201004976,801000001,R_000119,2.5,瓣,
201004974,201004977,801000001,R_000120,3,g,
201004974,201004978,801000001,R_000121,15,ml,
201004974,201004979,801000001,R_000122,50,ml,
201004974,201004980,801000003,R_000123,,,1.0
201004974,201004981,801000003,R_000124,,,2.0
201004974,201004982,801000003,R_000125,,,3.0
201004974,201004983,801000003,R_000126,,,4.0
201004974,201004984,801000003,R_000127,,,5.0
201004974,201004985,801000003,R_000128,,,6.0
201004974,201004986,801000003,R_000129,,,7.0
201004974,201004987,801000003,R_000130,,,8.0
201004974,201004988,801000003,R_000131,,,9.0
201004974,201004989,801000003,R_000132,,,10.0
201004974,201004990,801000003,R_000133,,,11.0
201004974,710000000,801000004,R_000134,,,
201004974,620000000,801000005,R_000135,,,
201004991,201004992,801000001,R_000136,300,克,
201004991,201004993,801000001,R_000137,1000,毫升,
201004991,201004994,801000003,R_000138,,,1.0
201004991,201004995,801000003,R_000139,,,2.0
201004991,201004996,801000003,R_000140,,,3.0
201004991,201004997,801000003,R_000141,,,4.0
201004991,201004998,801000003,R_000142,,,5.0
201004991,201004999,801000003,R_000143,,,6.0
201004991,201005000,801000003,R_000144,,,7.0
201004991,710000000,801000004,R_000145,,,
201004991,610000000,801000005,R_000146,,,
201005001,201005002,801000001,R_000147,1.8,个,
201005001,201005003,801000001,R_000148,1,个,
201005001,201005004,801000001,R_000149,正常男子手抓半把,,
201005001,201005005,801000001,R_000150,2,颗,
201005001,201005006,801000001,R_000151,40,ml,
201005001,201005007,801000001,R_000152,没过锅底的两倍,,
201005001,201005008,801000003,R_000153,,,1.0
201005001,201005009,801000003,R_000154,,,2.0
201005001,201005010,801000003,R_000155,,,3.0
201005001,201005011,801000003,R_000156,,,4.0
201005001,201005012,801000003,R_000157,,,5.0
201005001,201005013,801000003,R_000158,,,6.0
201005001,201005014,801000003,R_000159,,,7.0
201005001,201005015,801000003,R_000160,,,8.0
201005001,201005016,801000003,R_000161,,,9.0
201005001,201005017,801000003,R_000162,,,10.0
201005001,201005018,801000003,R_000163,,,11.0
201005001,710000000,801000004,R_000164,,,
201005001,630000000,801000005,R_000165,,,
201005019,201005020,801000001,R_000166,100,g,
201005019,201005021,801000001,R_000167,10-15,ml,
201005019,201005022,801000001,R_000168,2,g,
201005019,201005023,801000001,R_000169,70,ml,
201005019,201005024,801000001,R_000170,5,g,
201005019,201005025,801000003,R_000171,,,1.0
201005019,201005026,801000003,R_000172,,,2.0
201005019,201005027,801000003,R_000173,,,3.0
201005019,201005028,801000003,R_000174,,,4.0
201005019,201005029,801000003,R_000175,,,5.0
201005019,201005030,801000003,R_000176,,,6.0
201005019,710000000,801000004,R_000177,,,
201005019,620000000,801000005,R_000178,,,
201005031,201005032,801000001,R_000001,250,g,
201005031,201005033,801000001,R_000002,2,个,
201005031,201005034,801000001,R_000003,3,圈,
201005031,201005035,801000001,R_000004,2,颗,
201005031,201005036,801000001,R_000005,6,ml,
201005031,201005037,801000001,R_000006,2,ml,
201005031,201005038,801000001,R_000007,6,ml,
201005031,201005039,801000001,R_000008,6,g,
201005031,201005040,801000003,R_000009,,,1.0
201005031,201005041,801000003,R_000010,,,2.0
201005031,201005042,801000003,R_000011,,,3.0
201005031,201005043,801000003,R_000012,,,4.0
201005031,201005044,801000003,R_000013,,,5.0
201005031,201005045,801000003,R_000014,,,6.0
201005031,201005046,801000003,R_000015,,,7.0
201005031,201005047,801000003,R_000016,,,8.0
201005031,201005048,801000003,R_000017,,,9.0
201005031,710000000,801000004,R_000018,,,
201005031,620000000,801000005,R_000019,,,
201005049,201005050,801000001,R_000020,0.7,个,
201005049,201005051,801000001,R_000021,0.5,个,
201005049,201005052,801000001,R_000022,0.3,个,
201005049,201005053,801000001,R_000023,1,个,
201005049,201005054,801000001,R_000024,0.5,颗,
201005049,201005055,801000001,R_000025,3,瓣,
201005049,201005056,801000001,R_000026,1,个,
201005049,201005057,801000001,R_000027,105,克,
201005049,201005058,801000001,R_000028,26.25,克,
201005049,201005059,801000001,R_000029,5.25,克,
201005049,201005060,801000001,R_000030,5,克,
201005049,201005061,801000001,R_000031,505,毫升,
201005049,201005062,801000003,R_000032,,,1.0
201005049,201005063,801000003,R_000033,,,2.0
201005049,201005064,801000003,R_000034,,,3.0
201005049,201005065,801000003,R_000035,,,4.0
201005049,201005066,801000003,R_000036,,,5.0
201005049,201005067,801000003,R_000037,,,6.0
201005049,201005068,801000003,R_000038,,,7.0
201005049,201005069,801000003,R_000039,,,8.0
201005049,201005070,801000003,R_000040,,,9.0
201005049,201005071,801000003,R_000041,,,10.0
201005049,201005072,801000003,R_000042,,,11.0
201005049,201005073,801000003,R_000043,,,12.0
201005049,710000000,801000004,R_000044,,,
201005049,640000000,801000005,R_000045,,,
201005074,201005075,801000001,R_000046,1,块,
201005074,201005076,801000001,R_000047,2,个,
201005074,201005077,801000001,R_000048,50,g,
201005074,201005078,801000001,R_000049,20,g,
201005074,201005079,801000001,R_000050,10,g,
201005074,201005080,801000001,R_000051,5,g,
201005074,201005081,801000001,R_000052,10,g,
201005074,201005082,801000001,R_000053,200,ml,
201005074,201005083,801000001,R_000054,18,ml,
201005074,201005084,801000003,R_000055,,,1.0
201005074,201005085,801000003,R_000056,,,2.0
201005074,201005086,801000003,R_000057,,,3.0
201005074,201005087,801000003,R_000058,,,4.0
201005074,201005088,801000003,R_000059,,,5.0
201005074,201005089,801000003,R_000060,,,6.0
201005074,201005090,801000003,R_000061,,,7.0
201005074,201005091,801000003,R_000062,,,8.0
201005074,710000000,801000004,R_000063,,,
201005074,630000000,801000005,R_000064,,,
201005092,201005093,801000001,R_000065,150,克,
201005092,201005094,801000001,R_000066,150,克,
201005092,201005095,801000001,R_000067,180,克,
201005092,201005096,801000001,R_000068,50,克,
201005092,201005097,801000001,R_000069,15,毫升,
201005092,201005098,801000001,R_000070,5,克,
201005092,201005099,801000001,R_000071,3,瓣,
201005092,201005100,801000001,R_000072,13,毫升,
201005092,201005101,801000001,R_000073,适量,毫升,
201005092,201005102,801000003,R_000074,,,1.0
201005092,201005103,801000003,R_000075,,,2.0
201005092,201005104,801000003,R_000076,,,3.0
201005092,201005105,801000003,R_000077,,,4.0
201005092,201005106,801000003,R_000078,,,5.0
201005092,201005107,801000003,R_000079,,,6.0
201005092,201005108,801000003,R_000080,,,7.0
201005092,201005109,801000003,R_000081,,,8.0
201005092,201005110,801000003,R_000082,,,9.0
201005092,201005111,801000003,R_000083,,,10.0
201005092,710000000,801000004,R_000084,,,
201005092,630000000,801000005,R_000085,,,
